Id,SalePrice
2735,120909.26757439446
2736,160677.63919182357
2737,129510.46466965115
2738,131949.00120955787
2739,149504.91574682217
2740,153849.41583587966
2741,153978.91751379293
2742,148229.85483223482
2743,149183.43371498422
2744,154086.63113194317
2745,159572.48250069265
2746,142801.09271408795
2747,171120.892438912
2748,137555.70962847615
2749,125075.7697856285
2750,138425.97661073852
2751,130175.83652864763
2752,257250.975602459
2753,168914.53140096777
2754,179371.41221868488
2755,140886.34004805124
2756,78503.78729773272
2757,50357.06036715316
2758,71467.20209162844
2759,160906.4040312266
2760,103375.85086659768
2761,144662.20559675497
2762,135653.05302317295
2763,181983.51572404956
2764,143350.31511790433
2765,259533.33657436064
2766,141373.68092166414
2767,92944.81670329018
2768,133612.50210091672
2769,128878.10842188132
2770,153668.62819175073
2771,120257.67500921217
2772,120634.32235726417
2773,139734.37947582078
2774,119349.7386718301
2775,101699.66578150126
2776,127952.71429180593
2777,112143.08673499241
2778,112477.91792190811
2779,110233.1918471846
2780,82640.34123524623
2781,94039.86764355293
2782,108507.16308839782
2783,83220.78439945968
2784,125289.30135521395
2785,121982.86912580393
2786,73679.951130008
2787,116934.93329850688
2788,71155.52528557125
2789,156653.98535226323
2790,104316.36465160691
2791,115890.263898344
2792,41471.85368929709
2793,187947.48674562
2794,97182.43728113697
2795,130582.5031649151
2796,104129.84982170019
2797,211477.50140370554
2798,113448.91642179342
2799,141545.16653480197
2800,76037.84116575915
2801,123748.99147521086
2802,132772.64736667628
2803,157610.96740000162
2804,162055.26271767658
2805,105187.26700410132
2806,72324.59805310237
2807,162371.4309556344
2808,148690.65236697998
2809,150251.50491218708
2810,129761.49718745305
2811,152814.72741053524
2812,154975.11481927248
2813,146695.70367140882
2814,136248.77182928074
2815,108161.75434248341
2816,271324.4141894828
2817,158031.84934528815
2818,130773.31296194001
2819,157918.20423011566
2820,143975.78769650238
2821,92525.2747080958
2822,241224.75353033256
2823,279336.96528355556
2824,157876.49071874347
2825,167938.55164991584
2826,147614.13933810656
2827,131543.54474945518
2828,176351.75165848414
2829,199001.44719859184
2830,226898.21452676502
2831,199055.38286786104
2832,227101.9299431146
2833,286559.8928268222
2834,209980.7972898311
2835,236126.99708091497
2836,211037.41953689104
2837,125135.58075229845
2838,177142.2351087443
2839,190515.10944679118
2840,208056.25862677666
2841,208334.05738969945
2842,205611.9066544249
2843,150698.49213000713
2844,159794.90087442286
2845,128241.2073867531
2846,214670.78113133344
2847,196287.35721364195
2848,212268.76138983687
2849,221786.64546144605
2850,261154.4785469391
2851,332903.4176388299
2852,218199.84377314738
2853,236854.69098262113
2854,135622.428047037
2855,181562.21588287828
2856,196871.2091771994
2857,189070.31740474474
2858,181980.81650000485
2859,137682.34868713928
2860,118094.32347737812
2861,136713.18511198214
2862,199752.55864057774
2863,138220.88833649844
2864,259607.28713304392
2865,138332.3996933597
2866,133156.0032840046
2867,102332.85955237478
2868,89989.63015557377
2869,125358.05755029675
2870,165117.41133592546
2871,114585.65312827575
2872,58995.05644558399
2873,117795.02847947605
2874,131256.2976145885
2875,112297.56661241184
2876,148106.7206680415
2877,147798.24840196467
2878,182947.2040574883
2879,115472.27550581508
2880,101524.48830581593
2881,148212.58046263657
2882,151007.84980505554
2883,164222.77780402976
2884,193933.44142614433
2885,178781.4778116418
2886,198529.21591245593
2887,97390.71015901689
2888,125423.18969991006
2889,63603.06876357246
2890,95565.04279253012
2891,149990.6811956831
2892,58929.23835347743
2893,99882.76610064144
2894,56784.510232080946
2895,256370.95453811903
2896,261624.1913843544
2897,193449.30778117242
2898,162098.9418931282
2899,243298.13649940692
2900,155963.7034790368
2901,227302.63904813607
2902,183553.58282362728
2903,304591.05439581483
2904,321337.8147559846
2905,117029.36770462233
2906,191147.82225168915
2907,126061.63309849102
2908,130306.80886205072
2909,150563.37773888852
2910,84672.2132522474
2911,88987.41250710508
2912,148934.6481747511
2913,74619.9340188468
2914,84801.10813897024
2915,94394.53385336755
2916,73190.6071456629
2917,155486.6513021101
2918,119010.918769576
2919,231884.97377345443
